factor	Group		
nope	PSD2A_ARATH		
nope	Y1773_CYTH3		
nope	FRS7_ARATH		
nope	PRS6B_ARATH		
nope	MDAR2_ARATH		
nope	RL74_ARATH		
nope	RBR1_MAIZE		
nope	SRP72_CANLF		
nope	LRKS7_ARATH		
nope	NPH3_ORYSJ		
nope	LEUNG_ARATH		
nope	CXE13_ARATH		
nope	TGD4_ARATH		
nope	UFOG3_FRAAN		
nope	GDAP2_DANRE		
nope	LSG11_ARATH		
nope	DRP1C_ARATH		
nope	STR1_ARATH		
nope	MD19A_ARATH		
nope	SEC6_ARATH		
nope	EYA4_HUMAN		
nope	UBE13_WHEAT		
nope	YNB1_YEAST		
nope	FRS9_ARATH		
nope	PFKA3_ARATH		
nope	DMTF1_HUMAN		
nope	SMG7_ARATH		
nope	LIMYB_ARATH		
nope	NOP56_MACFA		
nope	HIP1_ORYSJ		
nope	FPGS1_ARATH		
nope	CH10C_ARATH		
nope	GDL28_ARATH		
nope	FB118_ARATH		
nope	PP379_ARATH		
nope	RTOR2_ORYSJ		
nope	FUM1_ARATH		
nope	TXN4B_HUMAN		
nope	PIN1_ORYSJ		
nope	XPB1_ARATH		
nope	SRPK1_HUMAN		
nope	ADHL6_ARATH		
nope	GAM1_ORYSI		
nope	MACP2_ARATH		
nope	RPN2_ORYSJ		
nope	GH38_ORYSJ		
nope	CHR24_ARATH		
nope	RBG3_ARATH		
nope	VCL1_ARATH		
nope	ANTL2_ARATH		
nope	Y1500_ARATH		
nope	B3GTA_ARATH		
nope	YSL6_ORYSJ		
nope	P4KA1_ARATH		
nope	DDA1_XENLA		
nope	ORP3A_ARATH		
nope	VAP42_ARATH		
nope	DPH6_MOUSE		
nope	IFRD1_MOUSE		
nope	DRL9_ARATH		
nope	ATX3_ORYSJ		
nope	YHLA_SCHPO		
nope	RR21_SPIOL		
nope	PPD3_ARATH		
nope	DEXH5_ARATH		
nope	QCR6_SOLTU		
nope	TMN10_ARATH		
nope	TRXH_WHEAT		
nope	MPK1_ORYSJ		
nope	ZDH17_ARATH		
nope	PWP2_NEUCR		
nope	5BPOR_DIGLA		
nope	CLPX3_ARATH		
nope	GDL2_ARATH		
nope	PER17_ARATH		
nope	PP358_ARATH		
nope	SPSY_ARATH		
nope	RVE8_ARATH		
nope	SRS1_ORYSJ		
nope	SECA2_ARATH		
nope	BAM3_ARATH		
nope	PEP_ARATH		
nope	CEBIP_ORYSJ		
nope	IMP1_SCHPO		
nope	TOP6B_ORYSJ		
nope	MSI1_ORYSJ		
nope	AB8C_ARATH		
nope	SABP2_TOBAC		
nope	TAO3_YEAST		
nope	HYES_PIG		
nope	MCRS1_MOUSE		
nope	PP413_ARATH		
nope	SFH13_ARATH		
nope	GAPN_MAIZE		
nope	CRR38_ARATH		
nope	PIP_ARATH		
nope	BCHB_ARATH		
nope	VP13C_MOUSE		
nope	CATA1_WHEAT		
nope	DNAJ_THEEB		
nope	PEX32_ARATH		
nope	PSAC_WHEAT		
nope	PTR17_ARATH		
nope	RAD4_ARATH		
nope	LCYD1_ORYSJ		
nope	UBC36_ARATH		
nope	ARFV_ORYSJ		
nope	PP4R3_DANRE		
nope	TPC2L_DICDI		
nope	RS33_ARATH		
nope	AK1H_ECOLI		
nope	Y1796_ARATH		
nope	ICDHP_ARATH		
nope	Y4960_ARATH		
nope	Y4193_ARATH		
nope	SECA1_ARATH		
nope	FH5_ORYSJ		
nope	PSBZ_WHEAT		
nope	CBPX_ORYSJ		
nope	MYB59_ARATH		
nope	Y3264_ARATH		
nope	ALFL7_ARATH		
nope	PGLT1_BOVIN		
nope	GGPPS_HEVBR		
nope	THOC2_ARATH		
nope	MDHM2_ARATH		
nope	C76C1_ARATH		
nope	LOR12_ARATH		
nope	MFP1_TOBAC		
nope	PPT1_CAEEL		
nope	RUP1_ARATH		
nope	SART3_DANRE		
nope	PPT3_ORYSJ		
nope	BAM2_ARATH		
nope	PAP13_ARATH		
nope	MORF2_ARATH		
nope	TTHL_ARATH		
nope	VP53A_ARATH		
nope	CLH1_ORYSJ		
nope	AB6C_ARATH		
nope	LS12B_DANRE		
nope	PPA1_ARATH		
nope	RKIN1_SECCE		
nope	ALY2_ARATH		
nope	SCRL2_ORYSJ		
nope	PRP39_MOUSE		
nope	RUXE_PIG		
nope	PPDK2_MAIZE		
nope	SMC6B_ARATH		
nope	IPT3_ARATH		
nope	IDI1_CLABR		
nope	Y1670_ARATH		
nope	RL123_ARATH		
nope	YUC11_ARATH		
nope	EFTU2_SOYBN		
nope	CPL3_ARATH		
nope	P2C64_ORYSJ		
nope	MSSP3_ARATH		
nope	MORC4_ARATH		
nope	TAS_SHIFL		
nope	GLR31_ORYSJ		
nope	PHR2_ARATH		
nope	OHK6_ORYSJ		
nope	LDL2_ORYSJ		
nope	F135B_XENLA		
nope	TRL31_ORYSJ		
nope	TGHH_ORYSI		
nope	UXS2_ARATH		
nope	STEP2_ARATH		
nope	GTE5_ARATH		
nope	MD22B_ARATH		
nope	NAT6_ARATH		
nope	C97B2_SOYBN		
nope	SPSA2_ORYSJ		
nope	PEX1_ARATH		
nope	TSR1_XENLA		
nope	TO401_ARATH		
nope	ANM1_ORYSJ		
nope	APE2_ARATH		
nope	COMT1_SACOF		
nope	SCAI_HUMAN		
nope	RRN3_HUMAN		
nope	DMS3_ARATH		
nope	GPDL3_ARATH		
nope	ANK3_HUMAN		
nope	FB140_ARATH		
nope	MACP1_ARATH		
nope	DEG15_ARATH		
nope	POD1_ARATH		
nope	TMN3_ARATH		
nope	PIP23_MAIZE		
nope	FER2_ARATH		
nope	HIR4_ARATH		
nope	DCVR_MAIZE		
nope	DTX16_ARATH		
nope	VPS8_MOUSE		
nope	QKY_ARATH		
nope	ARFR_ORYSJ		
nope	SBT13_ARATH		
nope	GRS11_ORYSJ		
nope	PRS7_SPIOL		
nope	RBL15_ARATH		
nope	RECG_ARATH		
nope	CAP11_ARATH		
nope	HPR2_ARATH		
nope	CSN8_ARATH		
nope	CYPH_MAIZE		
nope	ACOX2_CUCMA		
nope	PEPR1_ARATH		
nope	ORR22_ORYSI		
nope	LST8_DICDI		
nope	VIL2_ARATH		
nope	RL7_LIBAF		
nope	BI1L_ARATH		
nope	PPSP2_ARATH		
nope	ARC3_ARATH		
nope	CRK7_ARATH		
nope	FUBP3_HUMAN		
nope	G6PDC_TOBAC		
nope	PRL1_ARATH		
nope	PUB9_ARATH		
nope	TLC1_ARATH		
nope	PSA2_ORYSJ		
nope	PS13B_ARATH		
nope	TVP23_ARATH		
nope	PUB34_ARATH		
nope	AB7I_ARATH		
nope	SPK1_ARATH		
nope	AP4S_ARATH		
nope	RTL3_ORYSJ		
nope	PIMT_WHEAT		
nope	Y3078_ARATH		
nope	PPOX1_ARATH		
nope	CNOT1_XENTR		
nope	IF5A_SENVE		
nope	NUD26_ARATH		
nope	RMR2_ORYSJ		
nope	MOCOS_ANOGA		
nope	SPG21_DANRE		
nope	TC159_ARATH		
nope	KCBP_ORYSJ		
nope	PIRL2_ORYSJ		
nope	VP321_ARATH		
nope	AP1M2_ARATH		
nope	DPOD4_BOVIN		
nope	VPS15_DICDI		
nope	FAD6C_BRANA		
nope	CDPK8_ARATH		
nope	GDIR_ARATH		
nope	CATA2_MAIZE		
nope	ATPB_SACOF		
nope	Y1181_ARATH		
nope	OPLA_ARATH		
nope	RD21A_ARATH		
nope	DRL7_ARATH		
nope	DCUP1_ORYSJ		
nope	ALFL5_ORYSJ		
nope	FLA15_ARATH		
nope	KSG3_ARATH		
nope	SDT1_YEAST		
nope	CIPKH_ORYSJ		
nope	LHCA2_ARATH		
nope	MORF6_ARATH		
nope	MCFB_DICDI		
nope	C3H25_ORYSJ		
nope	UGT_FRAAN		
nope	4CL2_ORYSJ		
nope	TS2_MAIZE		
nope	APX7_ORYSJ		
nope	DIT1_SPIOL		
nope	PEAMT_SPIOL		
nope	PR1B2_ARATH		
nope	UPL6_ARATH		
nope	MENB_ARATH		
nope	NAC68_ORYSJ		
nope	STML2_MOUSE		
nope	DNPEP_RICCO		
nope	CAF1P_MAIZE		
nope	IMP4_DEBHA		
nope	CANB1_NAEGR		
nope	BRX1_XENLA		
nope	RUB2_ORYSJ		
nope	Y328_SYNY3		
nope	RTF2_DICDI		
nope	DSP8_ARATH		
nope	IBR3_ARATH		
nope	NACK1_TOBAC		
nope	DEXHE_ARATH		
nope	ATM_ARATH		
nope	BGL16_ORYSJ		
nope	IF4A3_ORYSJ		
nope	ART2_YEAST		
nope	GT61_ORYSJ		
nope	PTBP2_ARATH		
nope	VPS51_DANRE		
nope	AGLUP_ARATH		
nope	KOR1_ORYSJ		
nope	GT31_ORYSJ		
nope	GOGC4_ARATH		
nope	PEX12_ARATH		
nope	SIGF_ARATH		
nope	FBX21_PONAB		
nope	PP172_ARATH		
nope	WDR4_DICDI		
nope	MNMG_THEEB		
nope	2AB2D_ARATH		
nope	PHSC_ARATH		
nope	KINB1_ARATH		
nope	PUR8_ECOLI		
nope	STI1_SCHPO		
nope	PEX7_ARATH		
nope	HSP7S_PEA		
nope	SAHH_PHASS		
nope	G6PD2_ARATH		
nope	ALF_MAIZE		
nope	SPLA_DICDI		
nope	CNR7_MAIZE		
nope	NH2L1_XENTR		
nope	GRDP2_ARATH		
nope	RH20_ORYSJ		
nope	UPL5_ARATH		
nope	RL52_ORYSJ		
nope	PTR21_ARATH		
nope	CIPKE_ORYSJ		
nope	CABIN_RAT		
nope	Y3589_ARATH		
nope	ZTP50_ARATH		
nope	CAMK3_ARATH		
nope	TL203_ARATH		
nope	PIGP_ARATH		
nope	KSG2_ARATH		
nope	NAA15_PONAB		
nope	DML2_ARATH		
nope	ARFC_ORYSJ		
nope	FPP3_ARATH		
nope	BGL22_ORYSJ		
nope	RBM5_XENTR		
nope	DPOLA_ORYSJ		
nope	SRP19_ORYSJ		
nope	SYMPK_HUMAN		
nope	MEE14_ARATH		
nope	Y3739_ARATH		
nope	STLP1_ORYSJ		
nope	RN141_DANRE		
nope	MSL1_ARATH		
nope	CNX2_ARATH		
nope	AB21B_ARATH		
nope	APX8_ORYSJ		
nope	HAC1_ARATH		
nope	SC61A_DICDI		
nope	AOC3_ARATH		
nope	RL10_MAIZE		
nope	HOX5_ORYSJ		
nope	TI441_ARATH		
nope	PLR1_ARATH		
nope	SR542_HORVU		
nope	MSK3_MEDSA		
nope	CKX5_ORYSJ		
nope	HEM4_ORYSJ		
nope	CB12_SOLLC		
nope	PUB12_ORYSJ		
nope	RBL19_ARATH		
nope	CMT2_ARATH		
nope	GATA_SORBI		
nope	RAD50_ARATH		
nope	DRE2_MAIZE		
nope	APRL3_ORYSJ		
nope	POL5_DROME		
nope	ODO2A_ARATH		
nope	RGA2_SOLBU		
nope	RAE1C_ARATH		
nope	FRS12_ARATH		
nope	RR5_ARATH		
nope	SOT5_ARATH		
nope	YLBH_BACSU		
nope	MRS2C_ORYSJ		
nope	RBP1C_ARATH		
nope	SFR2_ORYSJ		
nope	YTHD2_MOUSE		
nope	BBRD_ORYSJ		
nope	DNLZ_MOUSE		
nope	ACET1_MAIZE		
nope	ECM29_YEAST		
nope	BIR2_ARATH		
nope	PDAT1_ARATH		
nope	Y2267_ARATH		
nope	CB60B_ARATH		
nope	DHQS_METM5		
nope	RL192_ARATH		
nope	NAC71_ORYSJ		
nope	PLGG1_ARATH		
nope	CX6B1_ARATH		
nope	YC20L_ARATH		
nope	F210B_MOUSE		
nope	SCRK2_MAIZE		
nope	TPRL3_ERYCB		
nope	OTUD5_RAT		
nope	LOX1_HORVU		
nope	RHM1_ARATH		
nope	SHGR2_ARATH		
nope	ALB2_PEA		
nope	TRH42_ORYSJ		
nope	SUN2_ARATH		
nope	Y3471_ARATH		
nope	GIF3_ARATH		
nope	DPB_ARATH		
nope	Y1848_ARATH		
nope	CBBY_RHOCA		
nope	B3GTK_ARATH		
nope	ERG3_ORYSJ		
nope	SCL14_ARATH		
nope	CNDH2_ARATH		
nope	Y4554_ARATH		
nope	CHLH_ORYSJ		
nope	PSBS_SPIOL		
nope	UBR7_HUMAN		
nope	TF3A_ARATH		
nope	FTSH5_ORYSJ		
nope	ZMAT2_MOUSE		
nope	ZCH10_RAT		
nope	NDX_ARATH		
nope	GAT1_ARATH		
nope	PUB5_ARATH		
nope	TIC55_PEA		
nope	Y575_SYNY3		
nope	NDHH_SACOF		
nope	NAC14_ARATH		
nope	MBD11_ARATH		
nope	F26_ARATH		
nope	PP362_ARATH		
nope	ISY1_MOUSE		
nope	NDUV1_ARATH		
nope	CLL1_ARATH		
nope	Y1089_ARATH		
nope	VPS13_YEAST		
nope	RFA1A_ORYSJ		
nope	EIF3M_DICDI		
nope	BTAF1_ARATH		
nope	AB15C_ARATH		
nope	GOGC6_ARATH		
nope	MOC2A_MAIZE		
nope	SERB1_ARATH		
nope	DUSL1_ARATH		
nope	KC1D_PONAB		
nope	GT14_ORYSJ		
nope	NDOR1_ARATH		
nope	CWC22_ASPFU		
nope	RBL_MAIZE		
nope	TI22L_ARATH		
nope	TA15B_ARATH		
nope	AT18H_ARATH		
nope	MCCA_ORYSJ		
nope	DIDO1_MOUSE		
nope	CINV2_ARATH		
nope	DRM1_ARATH		
nope	RK9_WHEAT		
nope	ZDHC8_ARATH		
nope	ACR10_ARATH		
nope	RPE1_ORYSJ		
nope	RS242_ARATH		
nope	ARID2_ARATH		
nope	SC231_SCHPO		
nope	ARFO_ORYSJ		
nope	ATL41_ARATH		
nope	GLNB_ORYSJ		
nope	CAP1_ARATH		
nope	ZDH24_ARATH		
nope	BUD27_YEAST		
nope	D14L_ORYSJ		
nope	TSNAX_MOUSE		
nope	NADO1_ORYSJ		
nope	TXND9_ARATH		
nope	RAB2B_MAIZE		
nope	SCL31_ARATH		
nope	NDK5_ARATH		
nope	RLP12_ARATH		
nope	TPC1_ORYSJ		
nope	CCT1_ARATH		
nope	RRS1_ARATH		
nope	KCS6_ARATH		
nope	NLP2_ORYSJ		
nope	ST7R_ARATH		
nope	PIN4_MOUSE		
nope	ATPG_MAIZE		
nope	NOP5A_ARATH		
nope	ILVH2_ARATH		
nope	CDS1_ARATH		
nope	PI5K1_ORYSJ		
nope	CCR4A_ARATH		
nope	SERP2_MOUSE		
nope	CBWD1_HUMAN		
nope	ACS_ARATH		
nope	RIN2_ARATH		
nope	YJQ5_SCHPO		
nope	UBP12_ARATH		
nope	LRP6B_ARATH		
nope	GS13_BACSU		
nope	FBL15_ARATH		
nope	CR26L_ARATH		
nope	USP_CUCME		
nope	ELC_ARATH		
nope	RVE2_ARATH		
nope	AVPX_ARATH		
nope	HDA19_MAIZE		
nope	PSD8A_ARATH		
nope	EF1A_SOYBN		
nope	GUFP_ORYSJ		
nope	LSM1B_ARATH		
nope	EDA2_ARATH		
nope	Y1044_ARATH		
nope	SFGH_ARATH		
nope	RL4A_ARATH		
nope	KATL2_XENLA		
nope	CSN4_ARATH		
nope	TAO1_ARATH		
nope	ACA8_ARATH		
nope	C81E8_MEDTR		
nope	MMT1_MAIZE		
nope	RAB7_VIGAC		
nope	GLTB_ORYSJ		
nope	NHX6_ARATH		
nope	SDIR1_ARATH		
nope	STR4A_ARATH		
nope	SYQ_LUPLU		
nope	SHL2_ORYSJ		
nope	BADH2_ORYSJ		
nope	RU1A_ORYSJ		
nope	MPK14_ORYSJ		
nope	U83A1_ARATH		
nope	BZR1_ORYSJ		
nope	UBA1C_ARATH		
nope	PAC_ARATH		
nope	COG8_HUMAN		
nope	SYSM_ARATH		
nope	TTG1_ARATH		
nope	PTM_ARATH		
nope	HS905_ARATH		
nope	SALR_PAPSO		
nope	MD33B_ARATH		
nope	YKIC_SCHPO		
nope	UBP26_ORYSI		
nope	PP265_ARATH		
nope	PRP39_HUMAN		
nope	VILI4_ARATH		
nope	CLCD_ARATH		
nope	PSYR1_ARATH		
nope	COL5_ARATH		
nope	ATXR3_ARATH		
nope	AGD5_ARATH		
nope	ROC2_ORYSJ		
nope	SEN1_YEAST		
nope	M810_ARATH		
nope	GXM3_ARATH		
nope	MTX_ARATH		
nope	DPH6_SCHPO		
nope	IM30_ORYSJ		
nope	ADF3_ORYSJ		
nope	OCP3_ARATH		
nope	Y3206_ARATH		
nope	SPY_EUSER		
nope	CPP1_ARATH		
nope	MFDR_ARATH		
nope	U496D_ORYSJ		
nope	ERF1Y_ARATH		
nope	NAC82_ARATH		
nope	EAF6_XENLA		
nope	NIPA6_ARATH		
nope	HEM2_ORYSJ		
nope	C2GR1_ARATH		
nope	RH21_ORYSJ		
nope	USF_AQUPY		
nope	CLC1_ORYSJ		
nope	ATPBM_MAIZE		
nope	DNAJ_ACAM1		
nope	AAP3_ARATH		
nope	DTX14_ARATH		
nope	OTC_PEA		
nope	RPD6A_ARATH		
nope	UBE12_WHEAT		
nope	CLPX1_ARATH		
nope	TCPB_ARATH		
nope	APY6_ARATH		
nope	UNC50_DICDI		
nope	PHYB_SORBI		
nope	BLH6_ARATH		
nope	COB21_ORYSJ		
nope	CLPT1_DANRE		
nope	YGI3_SCHPO		
nope	SCW1_SCHPO		
nope	ZHD3_ORYSJ		
nope	LEU12_ARATH		
nope	EMC6_DICDI		
nope	DAPF_ORYSJ		
nope	CNBL2_ORYSJ		
nope	VATD_ARATH		
nope	ARID4_ARATH		
nope	Y5161_ARATH		
nope	GLYM_SOLTU		
nope	CALSA_ARATH		
nope	AAT1_ARATH		
nope	ATX2_ARATH		
nope	4CL4_ORYSJ		
nope	SPUE_PSEAE		
nope	RAC5_ORYSJ		
nope	RNF14_MOUSE		
nope	DGDG1_LOTJA		
nope	CBWD2_HUMAN		
nope	UTR5_ARATH		
nope	FA63A_MOUSE		
nope	WD82B_XENLA		
nope	RH13_ORYSJ		
nope	TBL7_ARATH		
nope	APX4_ORYSJ		
nope	GLGS_ORYSJ		
nope	RANB9_DANRE		
nope	PAP7_ARATH		
nope	CALM_AGABI		
nope	PPR68_ARATH		
nope	RER1_ARATH		
nope	RAB21_MOUSE		
nope	PUX10_ARATH		
nope	NRP2_ORYSI		
nope	Y4757_DICDI		
nope	IP5PC_ARATH		
nope	TRXX_ORYSJ		
nope	CSLE1_ORYSJ		
nope	SYFA_ARATH		
nope	CD48A_ARATH		
nope	PTR33_ARATH		
nope	PEPD_PONAB		
nope	FDH1_ORYSJ		
nope	F16P2_ORYCO		
nope	SFT2_YEAST		
nope	FTZ22_ARATH		
nope	ARIA_ARATH		
nope	ARF1_ORYSJ		
nope	BLAT_SALTI		
nope	MD26C_ARATH		
nope	PP272_ARATH		
nope	PNSL3_ARATH		
nope	RS18_ARATH		
nope	TBL26_ARATH		
nope	ENT1_ARATH		
nope	IFRH_MAIZE		
nope	CALX_SOYBN		
nope	C94A2_VICSA		
nope	SRC2_SOYBN		
nope	TCX3_ARATH		
nope	HCS2_ARATH		
nope	NIPA9_ARATH		
nope	MYO8_ARATH		
nope	TRXM_MAIZE		
nope	PIN1_MALDO		
nope	CALS1_ARATH		
nope	GRXS7_ORYSJ		
nope	CCA1_ARATH		
nope	RS30_ARATH		
nope	CCD25_MOUSE		
nope	AROD6_ARATH		
nope	TBCB_ARATH		
nope	CRK29_ARATH		
nope	PLPD2_ARATH		
nope	NET1A_ARATH		
nope	YACP_BACSU		
nope	SPZXA_ORYSJ		
nope	LAX1_ORYSJ		
nope	TPIC_SPIOL		
nope	CHAC2_DANRE		
nope	RF298_ARATH		
nope	RS5_ALTMD		
nope	VOZ1_ARATH		
nope	C3H31_ORYSJ		
nope	SD25_ARATH		
nope	STT7_ARATH		
nope	SUT31_ARATH		
nope	ASPL2_ARATH		
nope	XRN2_ARATH		
nope	PATL5_ARATH		
nope	Y4920_ARATH		
nope	CNBL9_ORYSJ		
nope	NDUA5_ARATH		
nope	ACA10_ARATH		
nope	CHR8_ARATH		
nope	PYRH_OCEIH		
nope	NFRKB_HUMAN		
nope	RNG1L_ARATH		
nope	MMSA_ARATH		
nope	TMK1_ARATH		
nope	TRAD1_RAT		
nope	ACT7_ARATH		
nope	DTX34_ARATH		
nope	ATG8A_ORYSJ		
nope	DAR2_ARATH		
nope	NAGS1_ARATH		
nope	NFYC4_ARATH		
nope	RIO2_DICDI		
nope	RGLG2_ARATH		
nope	WRKY2_ARATH		
nope	TL19_ARATH		
nope	Y2416_ARATH		
nope	RER3_ARATH		
nope	CGS1_ARATH		
nope	COX6A_ARATH		
nope	PGL1B_ARATH		
nope	SPSA3_ORYSJ		
nope	CYT3_ORYSJ		
nope	ACCO_MUSAC		
nope	RR17_MAIZE		
nope	MOR1_ORYSJ		
nope	NRAT1_ORYSJ		
nope	CSN5A_ARATH		
nope	THO7B_ARATH		
nope	RRP5_ARATH		
nope	NUDT3_ARATH		
nope	APG3_ARATH		
nope	IDM1_ARATH		
nope	YBA9_SCHPO		
nope	RL31_PICMA		
nope	CPY28_ARATH		
nope	TB22B_MACFA		
nope	ESF1_ASHGO		
nope	MSK1_TOBAC		
nope	CHR4_ARATH		
nope	C3H55_ORYSJ		
nope	EVI5L_HUMAN		
nope	C3H7_ARATH		
nope	KIN13_ARATH		
nope	CIPKQ_ORYSJ		
nope	TLP4_ORYSJ		
nope	CD48C_ARATH		
nope	S40A2_ORYSJ		
nope	DCAM_MAIZE		
nope	RH52C_ORYSJ		
nope	YC54L_SYNY3		
nope	GP210_ARATH		
nope	U5S1_MOUSE		
nope	STAR7_HUMAN		
nope	ACT1_TOBAC		
nope	THD1_ARATH		
nope	P2C47_ORYSJ		
nope	DLDH1_ARATH		
nope	ACT7_ORYSJ		
nope	DRL40_ARATH		
nope	BAN_ARATH		
nope	C3H54_ORYSJ		
nope	DEAH2_ARATH		
nope	RM04_SCHPO		
nope	C70B2_ARATH		
nope	MAD47_ORYSJ		
nope	SPR1_ARATH		
nope	DNAJ_CLOBA		
nope	UKL3_ARATH		
nope	RNE_ARATH		
nope	PDI21_ORYSJ		
nope	RGA3_SOLBU		
nope	E2FB_ARATH		
nope	DAPAT_ORYSJ		
nope	SRO1_ARATH		
nope	NHL3_ARATH		
nope	TI223_ARATH		
nope	SODC2_MAIZE		
nope	PTR15_ARATH		
nope	FTSH7_ORYSJ		
nope	ZHD10_ORYSJ		
nope	CRWN4_ARATH		
nope	Y4844_ARATH		
nope	UCRI_MAIZE		
nope	SKP1B_ARATH		
nope	SKP2A_ARATH		
nope	NU98A_ARATH		
nope	EF1D1_ORYSJ		
nope	RR20_ARATH		
nope	DRB8_ORYSJ		
nope	WSS1_YEAST		
nope	RPAC1_HUMAN		
nope	KC1A_MOUSE		
nope	EZ1_MAIZE		
nope	PULA1_ARATH		
nope	ILVD_ARATH		
nope	CRK36_ARATH		
nope	AQR_HUMAN		
nope	ANGLT_ROSHC		
nope	CB60C_ARATH		
nope	ARP1_ARATH		
nope	PLT5_ARATH		
nope	RPAP3_CHICK		
nope	OOPDA_ARATH		
nope	CRS1_MAIZE		
nope	RSZ33_ARATH		
nope	GPAT6_ARATH		
nope	GGH2_ARATH		
nope	NRPC1_ARATH		
nope	TPS9_ARATH		
nope	GAUTD_ARATH		
nope	SAPK8_ORYSJ		
nope	FBK8_ARATH		
nope	E70A1_ARATH		
nope	PETG_WHEAT		
nope	SYCM_ARATH		
nope	IPYR6_ARATH		
nope	ABAH3_ORYSI		
nope	COPG1_ORYSJ		
nope	GDL6_ARATH		
nope	YKM6_SCHPO		
nope	RBX1A_ARATH		
nope	DHRS7_HUMAN		
nope	PIRL8_ORYSJ		
nope	GAUTB_ARATH		
nope	CSLE2_ORYSJ		
nope	WVD2_ARATH		
nope	RDR1_ORYSJ		
nope	C98A2_SOYBN		
nope	MTND1_SORBI		
nope	RMR1_ORYSJ		
nope	CB4A_ARATH		
nope	ERD15_ARATH		
nope	C3H19_ARATH		
nope	LONF1_HUMAN		
nope	GMAN2_ARATH		
nope	FTSH9_ORYSJ		
nope	TRM32_ARATH		
nope	FQRL1_ARATH		
nope	MYBF_ARATH		
nope	MAG5_ARATH		
nope	BAM7_ARATH		
nope	PGPS1_ORYSJ		
nope	LHCA3_ARATH		
nope	RMI1_ORYSJ		
nope	5NTC_DICDI		
nope	PUB62_ARATH		
nope	FNTB_PEA		
nope	CYSZ_CUCMA		
nope	RH50_ORYSJ		
nope	TRPB1_MAIZE		
nope	AL3H1_ARATH		
nope	ACL5_ARATH		
nope	GDT15_ORYSJ		
nope	ADT3_ARATH		
nope	MOM1_ARATH		
nope	FAAA_RAT		
nope	ARI2_ARATH		
nope	PHT47_ORYSJ		
nope	CRR3_ARATH		
nope	MIP2_ARATH		
nope	RETIC_ARATH		
nope	PUB04_ORYSJ		
nope	C90A1_ARATH		
nope	SYNO_ARATH		
nope	SRFR1_ARATH		
nope	EMC1_XENLA		
nope	PTR4_ARATH		
nope	GLO3_ORYSJ		
nope	Y5486_ARATH		
nope	RLA2A_MAIZE		
nope	M3KE1_ARATH		
nope	NDHL_ARATH		
nope	AAMP_CANLF		
nope	RUBR1_DESDA		
nope	PPA2_ARATH		
nope	PP287_ARATH		
nope	CXIP4_ARATH		
nope	EIN2_ARATH		
nope	RER5_ARATH		
nope	PDRP1_MAIZE		
nope	SDC1_ORYSJ		
nope	AB6B_ARATH		
nope	TBP1_ORYSJ		
nope	GLO4_ORYSI		
nope	SRP14_ORYSJ		
nope	TFC5_SCHPO		
nope	KRP4_ORYSJ		
nope	MBD13_ARATH		
nope	ORML3_MOUSE		
nope	MAOC_MAIZE		
nope	PIRL5_ORYSJ		
nope	FUBP1_HUMAN		
nope	CCT12_ORYSJ		
nope	CRK37_ARATH		
nope	DCE1_ARATH		
nope	PANC_ORYSJ		
nope	SMBP2_RAT		
nope	TOP2_PEA		
nope	DAPB1_PSEMX		
nope	HMA8_ARATH		
nope	C74B2_ARATH		
nope	BRT1_ARATH		
nope	Y343_BUCAP		
nope	CBP1_ORYSJ		
nope	TPS7_ARATH		
nope	AOX4_ARATH		
nope	CDC48_SOYBN		
nope	PSBW_ARATH		
nope	CNBL3_ORYSJ		
nope	FKB42_ARATH		
nope	ERDL5_ARATH		
nope	RNF25_HUMAN		
nope	KOR2_ORYSJ		
nope	SF3B2_HUMAN		
nope	NU50A_ARATH		
nope	UBP54_RAT		
nope	CYP59_ARATH		
nope	DUS3L_ORYSJ		
nope	SIGE_ARATH		
nope	RFC5_ORYSJ		
nope	ATG2_ARATH		
nope	Y5872_ARATH		
nope	RR5_SPIOL		
nope	DRPE_CRAPL		
nope	AB53G_ORYSJ		
nope	PMA2_SOLLC		
nope	SLD2_ARATH		
nope	Y1491_ARATH		
nope	OTU_ARATH		
nope	RING4_ARATH		
nope	RENT1_ARATH		
nope	RPE_ORYSJ		
nope	RS15_ORYSJ		
nope	PRP16_ARATH		
nope	MPK6_ORYSJ		
nope	PUS7_ORYSJ		
nope	TADA2_ORYSJ		
nope	MPK10_ORYSJ		
nope	GPPL2_ARATH		
nope	CRK23_ARATH		
nope	4CLL4_ORYSJ		
nope	UP12_ORYSJ		
nope	AIG2_ARATH		
nope	GDL9_ARATH		
nope	ATPE_SORBI		
nope	FER5_MAIZE		
nope	BBR_ARATH		
nope	FAB1C_ARATH		
nope	R1B14_SOLDE		
nope	XPO1B_ARATH		
nope	GUX6_ARATH		
nope	LCB2A_ORYSJ		
nope	CTSL2_DICDI		
nope	ISW2_ORYSJ		
nope	AGM1_ORYSJ		
nope	FNSI_PETCR		
nope	EID1_ARATH		
nope	SNF12_ARATH		
nope	MANA_CANEN		
nope	GUN12_ORYSJ		
nope	RPF1_MOUSE		
nope	G6PD4_ARATH		
nope	DTX27_ARATH		
nope	KAD4_ORYSJ		
nope	VDAC5_ORYSJ		
nope	WNK1_ORYSJ		
nope	SPY_ORYSJ		
nope	RENT2_ARATH		
nope	IF4G1_ORYSJ		
nope	FBL23_ARATH		
nope	NEDD1_ARATH		
nope	MIND1_ARATH		
